,start_date,end_date,risk_level,quantity_recovered,url,states,0,0
132,2011-07-26,2012-06-02,High,6440.0,https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-additional-ready-eat-chicken-products-possible-listeria,"Alabama, Florida, Georgia, Indiana, Kentucky, Ohio, Tennessee, Virginia, West Virginia",additional ready-to-eat chicken products,for possible listeria contamination
133,2011-07-27,2012-06-02,Low,228596.0,https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-21,"Illinois, Ohio, Iowa, Virginia",,
134,2011-07-27,2012-06-02,Low,319807.0,https://www.fsis.usda.gov/recalls-alerts/florida-firm-recalls-imported-beef-products-due-potential-animal-drug-contaminant,,imported beef products,potential animal drug contaminant
135,2011-07-28,2012-06-02,High,218.0,https://www.fsis.usda.gov/recalls-alerts/various-meat-products-produced-without-inspection,,,(produced without inspection)
136,2011-07-29,2012-06-02,Low,0.0,https://www.fsis.usda.gov/recalls-alerts/ohio-firm-recalls-jerky-products-due-misbranding-and-undeclared-allergen,Ohio,jerky products,misbranding and an undeclared allergen
137,2011-07-29,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-frozen-fresh-ground-turkey-products,,"frozen, fresh ground turkey products",
138,2011-08-03,2012-06-02,High,2029374.0,https://www.fsis.usda.gov/recalls-alerts/arkansas-firm-recalls-ground-turkey-products-due-possible-salmonella-contamination,,ground turkey products,possible salmonella contamination
139,2011-08-05,2012-06-02,Low,7545.0,https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-22,Texas,,
140,2011-08-09,2012-06-02,High,423.0,https://www.fsis.usda.gov/recalls-alerts/michigan-firm-recalls-ground-beef-products-due-o-possible-e.-coli-o157nm,Michigan,ground beef products,due o possible e. coli o157:nm contamination
141,2011-08-11,2012-06-02,High,423.0,https://www.fsis.usda.gov/recalls-alerts/michigan-firm-expands-recall-ground-beef-products-due-possible-e.-coli-o157-nm,Michigan,,possible e. coli o157: nm contamination
142,2011-08-12,2012-06-02,High,52500.0,https://www.fsis.usda.gov/recalls-alerts/canadian-firm-recalls-bacon-products-possible-listeria-contamination,,bacon products,for possible listeria contamination
143,2011-08-12,2012-06-02,High,13192.0,https://www.fsis.usda.gov/recalls-alerts/kansas-slaughter-firm-recalls-ground-beef-due-possible-e.-coli-o157h7-adulteration,,ground beef,possible e. coli o157:h7 adulteration
144,2011-08-15,2012-06-03,High,23.0,https://www.fsis.usda.gov/recalls-alerts/minnesota-firm-recalls-summer-sausage-products-due-misbranding-and-undeclared,Wisconsin,summer sausage products,misbranding and an undeclared alergen
145,2011-08-19,2012-06-03,Low,5459.0,https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-23,"North Carolina, South Carolina, Virginia",,
146,2011-08-26,2012-06-03,High,5080.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-chicken-products-due-undeclared-allergen,California,chicken products,an undeclared allergen
147,2011-08-26,2012-06-03,High,4193.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-chicken-caesar-salad-products-due-misbranding-and-undeclared,Oregon,chicken caesar salad products,misbranding and undeclared allergen
148,2011-08-26,2012-06-03,High,0.0,https://www.fsis.usda.gov/recalls-alerts/chicken-caesar-salad-misbrandingundeclared-allergen,Alaska,,
149,2011-08-26,2012-06-03,High,599.0,https://www.fsis.usda.gov/recalls-alerts/hawaii-firm-recalls-chicken-caesar-salads-due-misbranding-and-undeclared-allergens,Hawaii,chicken caesar salads,misbranding and undeclared allergens
150,2011-08-30,2012-06-03,High,599.0,https://www.fsis.usda.gov/recalls-alerts/hawaii-firm-recalls-chicken-caesar-salads-due-misbranding-and-undeclared-allergens-0,Hawaii,chicken caesar salads,misbranding and undeclared allergens
151,2011-09-11,2012-06-03,High,13677.0,https://www.fsis.usda.gov/recalls-alerts/arkansas-firm-recalls-ground-turkey-products-due-possible-salmonella-contamination-0,,ground turkey products,possible salmonella contamination
152,2011-09-20,2012-06-03,High,2262.0,https://www.fsis.usda.gov/recalls-alerts/new-york-firm-recalls-chicken-beef-veal-and-pork-products-due-undeclared-allergen,Massachusetts,"chicken, beef, veal and pork products",an undeclared allergen
153,2011-09-21,2012-06-03,High,319.0,https://www.fsis.usda.gov/recalls-alerts/wisconsin-firm-recalls-fully-cooked-chicken-breast-products-may-be-undercooked,Illinois,fully cooked chicken breast products,may be undercooked
154,2011-09-22,2012-06-03,Low,22.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-tongue-and-blood-sausage-product-due-mislabeling-and,"Oregon, California",tongue and blood sausage product,mislabeling and undeclared allergen
155,2011-09-23,2012-06-03,High,40000.0,https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-ground-beef-due-possible-e.-coli-o157h7-contamination,,ground beef,possible e. coli o157:h7 contamination
156,2011-09-26,2012-06-03,High,18.0,https://www.fsis.usda.gov/recalls-alerts/pennsylvania-firm-recalls-pureed-pork-products-may-contain-foreign-materials,"California, Florida, Illinois, Kentucky, Maryland, Missouri, New Jersey, Ohio, Pennsylvania, Texas, Utah, Virginia",pureed pork products,may contain foreign materials
157,2011-09-27,2012-06-03,High,18.0,https://www.fsis.usda.gov/recalls-alerts/kansas-firm-recalls-ground-beef-products-due-possible-e.-coli-o157h7-contamination-2,,ground beef products,possible e. coli o157:h7 contamination
158,2011-09-30,2012-06-03,High,113016.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-beef-products-due-possible-e.-coli-o157h7-contamination,Arizona,beef products,possible e. coli o157:h7 contamination
159,2011-10-01,2012-06-03,High,29.0,https://www.fsis.usda.gov/recalls-alerts/ohio-firm-recalls-chef-salads-containing-meat-and-poultry-due-possible-salmonella,"Illinois, Indiana, Kentucky, Ohio, Tennessee",chef salads containing meat and poultry,possible salmonella contamination of tomatoes
160,2011-10-11,2012-06-03,High,8473.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-ground-beef-due-possible-e.coli-o157h7-contamination,"California, Nevada",ground beef,possible e.coli o157:h7 contamination
161,2011-10-12,2012-06-03,Low,869.0,https://www.fsis.usda.gov/recalls-alerts/oklahoma-firm-recalls-center-cut-steaks-due-misbranding-and-undeclared-allergen,"Arizona, California, Maryland, Ohio, Texas",center cut steaks,misbranding and undeclared allergen
162,2011-10-13,2012-06-03,Low,9451.0,https://www.fsis.usda.gov/recalls-alerts/colorado-firm-recalls-frozen-chicken-and-steak-fajita-products-due-misbranding,,frozen chicken and steak fajita products,misbranding
163,2011-10-14,2012-06-03,High,704.0,https://www.fsis.usda.gov/recalls-alerts/ohio-firm-recalls-ready-eat-beef-pork-products-produced-without-benefit-inspection,Illinois,"ready-to-eat beef, pork products",produced without benefit of inspection
164,2011-10-20,2012-06-03,Low,0.0,https://www.fsis.usda.gov/recalls-alerts/turkey-breast-misbranding-and-...,Ohio,,
165,2011-10-25,2012-06-03,Low,1665.0,https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-carne-guisada-due-misbranding-and-undeclared-allergen,"Louisiana, Texas",carne guisada,misbranding and undeclared allergen
166,2011-10-26,2012-06-03,High,759.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-ready-eat-meals-produced-without-benefit-inspection,California,,
167,2011-10-27,2012-06-03,Low,2840.0,https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-24,"Arkansas, Colorado, Mississippi, Missouri, Oklahoma, Texas",,
168,2011-10-31,2012-06-03,Low,3440.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-chicken-pot-pie-empanadas-may-contain-foreign-materials,,chicken pot pie empanadas,may contain foreign materials
169,2011-11-07,2012-06-03,High,41.0,https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-beef-jerky-products-due-possible-salmonella-contamination,Texas,beef jerky products,possible salmonella contamination
170,2011-11-08,2012-06-03,High,530.0,https://www.fsis.usda.gov/recalls-alerts/new-york-firm-recalls-broiled-chicken-liver-products-linked-salmonellosis-illnesses,Maryland,broiled chicken liver products,salmonellosis illnesses
171,2011-11-14,2012-06-03,Low,22.0,https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-25,Pennsylvania,,
172,2011-11-23,,High,,https://www.fsis.usda.gov/recalls-alerts/new-york-firm-recalls-stuffed-chicken-products-due-misbranding-and-undeclared,,stuffed chicken products,misbranding and undeclared allergens
173,2011-11-28,,Low,,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-british-style-banger-sausages-due-misbranding-and-undeclared,California,british style banger sausages,misbranding and an undeclared allergen
174,2011-11-29,2012-06-03,High,36.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-chicken-sausages-due-misbranding-and-undeclared-allergen,California,chicken sausages,misbranding and an undeclared allergen
175,2011-12-02,2012-06-03,Low,210.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-pureed-chicken-products-due-misbranding-and-undeclared,California,pureed chicken products,misbranding and undeclared allergen
176,2011-12-08,2012-06-03,Low,16308.0,https://www.fsis.usda.gov/recalls-alerts/new-jersey-firm-recalls-frozen-stuffed-pasta-products-produced-without-benefit,"California, Illinois, Indiana, Ohio, Oregon, Texas, Utah",frozen stuffed pasta products,produced without benefit of inspection
177,2011-12-09,2012-06-03,High,547.0,https://www.fsis.usda.gov/recalls-alerts/north-carolina-firm-recalls-oven-roasted-chicken-breast-possible-listeria,Florida,,
178,2011-12-10,2012-06-03,Low,1460.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-chorizo-sausages-due-misbranding-and-undeclared-allergen,California,chorizo sausages,misbranding and an undeclared allergen
179,2011-12-15,2012-06-03,Low,45.0,https://www.fsis.usda.gov/recalls-alerts/north-carolina-firm-recalls-meatloaf-entrees-due-misbranding-and-undeclared-allergen,"Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Tennessee, Virginia, District of Columbia",meatloaf entrées,misbranding and an undeclared allergen
180,2011-12-15,2012-06-03,High,112230.0,https://www.fsis.usda.gov/recalls-alerts/northeastern-grocery-chain-recalls-ground-beef-products-due-possible-salmonella,Maine,ground beef products,possible salmonella contamination
181,2011-12-16,2012-06-03,High,19087.0,https://www.fsis.usda.gov/recalls-alerts/nebraska-firm-recalls-ground-beef-products-due-possible-e.-coli-o157h7-contamination,"Alabama, California, Florida, Georgia, Illinois, Indiana, Kentucky, Louisiana, Mississippi, New York, North Carolina, Ohio, South Carolina, Tennessee, West Virginia, Wisconsin",ground beef products,possible e. coli o157:h7 contamination
182,2011-12-30,,High,,https://www.fsis.usda.gov/recalls-alerts/arizona-firm-recalls-marinated-beef-and-chicken-products-due-mislabeling-and,Arizona,marinated beef and chicken products,mislabeling and undeclared allergens
183,2012-01-02,2013-05-18,High,13.0,https://www.fsis.usda.gov/recalls-alerts/ohio-firm-recalls-salads-due-possible-listeria-contamination,"Illinois, Indiana, Kentucky, Ohio, Tennessee",salads,possible listeria contamination
184,2012-01-14,2013-05-18,High,3104.0,https://www.fsis.usda.gov/recalls-alerts/north-carolina-firm-recalls-diced-beef-products-may-contain-foreign-materials,"South Carolina, Tennessee, Washington",diced beef products,may contain foreign materials
185,2012-01-27,2013-05-18,High,150.0,https://www.fsis.usda.gov/recalls-alerts/minnesota-firm-recalls-beef-sirloin-products-due-misbranding-and-undeclared-allergen,"North Dakota, Texas",beef sirloin products,misbranding and an undeclared allergen
186,2012-01-27,2013-05-18,High,29.0,https://www.fsis.usda.gov/recalls-alerts/michigan-firm-recalls-salad-products-possible-listeria-contamination,,salad products,for possible listeria contamination
187,2012-02-03,2013-05-27,High,253.0,https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-cobb-salads-due-possible-listeria-contamination,Texas,cobb salads,possible listeria contamination
188,2012-02-03,2013-05-27,High,245.0,https://www.fsis.usda.gov/recalls-alerts/new-jersey-firm-recalls-cobb-and-spinach-salads-due-possible-listeria-contamination,New Jersey,cobb and spinach salads,possible listeria contamination
189,2012-02-07,2013-05-27,High,0.0,https://www.fsis.usda.gov/recalls-alerts/north-carolina-firm-recalls-chicken-salad-products-due-possible-listeria,North Carolina,chicken salad products,possible listeria contamination
190,2012-02-10,2013-05-27,Low,4131.0,https://www.fsis.usda.gov/recalls-alerts/wisconsin-firm-recalls-cooked-pork-hocks-due-misbranding-and-undeclared-allergen,"California, Illinois",cooked pork hocks,misbranding and an undeclared allergen
191,2012-02-15,2013-05-27,High,1298044.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-meat-and-poultry-products-produced-without-benefit,California,meat and poultry products,produced without benefit of inspection
192,2012-02-16,2013-05-27,High,624.0,https://www.fsis.usda.gov/recalls-alerts/massachusetts-firm-recalls-chili-products-produced-without-benefit-inspection,,chili products,produced without benefit of inspection
193,2012-02-27,2013-05-27,Low,45.0,https://www.fsis.usda.gov/recalls-alerts/recall-notification-report,New York,,
194,2012-03-02,2013-05-27,Low,147.0,https://www.fsis.usda.gov/recalls-alerts/indiana-firm-recalls-ready-eat-pizza-stick-products-produced-without-benefit,Indiana,ready-to-eat pizza stick products,produced without benefit of inspection
195,2012-03-06,2013-05-27,Low,12060.0,https://www.fsis.usda.gov/recalls-alerts/kansas-firm-recalls-pizza-topping-products-nationwide-due-misbranding-and-undeclared,,pizza topping products nationwide,misbranding and undeclared allergen
196,2012-03-08,2012-06-03,High,0.0,https://www.fsis.usda.gov/recalls-alerts/ohio-firm-recalls-ready-eat-bacon-base-product-due-possible-salmonella-contamination,,ready-to-eat bacon base product,possible salmonella contamination
197,2012-03-12,2013-05-27,Low,0.0,https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-0,New Jersey,,
198,2012-03-17,2013-05-27,High,870.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-chicken-caesar-wraps-due-misbranding-and-undeclared,California,chicken caesar wraps,misbranding and undeclared allergens
199,2012-03-21,2013-05-27,High,1923.0,https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-beef-sausage-products-due-possible-listeria-contamination,"California, Florida, Illinois, Louisiana, Texas",beef sausage products,possible listeria contamination
200,2012-03-24,2013-05-27,High,4386.0,https://www.fsis.usda.gov/recalls-alerts/washington-firm-recalls-beef-patties-due-possible-e.-coli-contamination,"Arizona, Colorado, Texas, Washington",beef patties,possible e. coli contamination
201,2012-03-24,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-imported-canadian-ground-beef-patties,Washington,,
202,2012-03-26,2013-05-27,High,14355.0,https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-pork-and-beef-smoked-sausage-due-misbranding-and-undeclared,"Texas, Indiana",pork and beef smoked sausage,misbranding and undeclared allergens
203,2012-03-29,2013-05-27,High,0.0,https://www.fsis.usda.gov/recalls-alerts/illinois-firm-recalls-stuffed-beef-products-possible-listeria-contamination,,stuffed beef products,for possible listeria contamination
